method,model_version,prompt_version,reasoning,prior_correction,data_path,split,setup_id,n_boards,correct_square,correct_square_mean,correct_board,correct_board_mean,board_rank,board_rank_mean,first_output_illegal,first_output_illegal_mean,none_legal,none_legal_mean,input_tokens,input_tokens_mean,output_tokens,output_tokens_mean,inference_time,inference_time_mean,cost,cost_mean,n_suggested,n_suggested_mean,effort
square_logits,claude-sonnet-5,1,none,false,data/generated/data.csv,val,2026-07-09_205328,18,"[0.28125, 0.3125, 0.25, 0.296875, 0.21875, 0.171875, 0.140625, 0.140625, 0.21875, 0.203125, 0.40625, 0.140625, 0.1875, 0.25, 0.1875, 0.125, 0.140625, 0.203125]",0.2152777777777778,"[false, false, true, false, false, false, false, false, false, false, false, false, false, true, false, false, false, false]",0.1111111111111111,"[0.7142857142857143, 0.65, 1.0, 0.7272727272727273, 0.8260869565217391, 0.9565217391304348, 0.43999999999999995, 0.6296296296296297, 0.9666666666666667, 0.0714285714285714, 0.9166666666666666, 0.16666666666666663, 0.5945945945945945, 1.0, 0.3076923076923077, 0.4, 0.9166666666666666, 0.96]",0.6802321615123548,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434]",55434.0,"[4943, 4995, 4956, 5021, 4943, 4995, 4982, 5034, 5008, 4943, 5099, 4956, 4982, 4982, 5047, 5047, 5073, 5008]",5000.777777777777,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[0.12022350000000001, 0.12061350000000001, 0.12032100000000001, 0.12080850000000001, 0.12022350000000001, 0.12061350000000001, 0.12051600000000001, 0.12090600000000001, 0.12071100000000001, 0.12022350000000001, 0.1213935, 0.12032100000000001, 0.12051600000000001, 0.12051600000000001, 0.12100350000000001, 0.12100350000000001, 0.1211985, 0.12071100000000001]",0.12065683333333335,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,high
square_logits,claude-sonnet-5,1,none,false,data/generated/data.csv,val,2026-07-22_200019,17,"[0.328125, 0.25, 0.203125, 0.15625, 0.1875, 0.1875, 0.171875, 0.1875, 0.1875, 0.234375, 0.15625, 0.203125, 0.25, 0.203125, 0.171875, 0.21875, 0.203125]",0.20588235294117646,"[false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false]",0.0,"[0.8666666666666667, 0.6428571428571428, 0.631578947368421, 0.48484848484848486, 0.9777777777777777, 0.0, 0.9591836734693877, 0.6571428571428571, 0.3137254901960784, 0.8536585365853658, 0.11111111111111116, 0.2666666666666667, 0.9069767441860466, 0.8125, 0.09090909090909094, 0.34883720930232553, 0.5]",0.5543788470051425,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324]",55324.0,"[5008, 4995, 5008, 5008, 4995, 5060, 5008, 5008, 5021, 4969, 5008, 5008, 5021, 5047, 5047, 4982, 4930]",5007.235294117647,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[0.12054600000000001, 0.12044850000000001, 0.12054600000000001, 0.12054600000000001, 0.12044850000000001, 0.120936, 0.12054600000000001, 0.12054600000000001, 0.12064350000000001, 0.12025350000000001, 0.12054600000000001, 0.12054600000000001, 0.12064350000000001, 0.12083850000000002, 0.12083850000000002, 0.12035100000000001, 0.11996100000000001]",0.12054026470588237,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,high
square_logits,claude-sonnet-5,1,none,false,data/generated/data.csv,val,2026-07-22_201154,11,"[0.21875, 0.1875, 0.25, 0.171875, 0.296875, 0.28125, 0.28125, 0.328125, 0.328125, 0.3125, 0.296875]",0.2684659090909091,"[false, false, false, false, false, false, true, false, false, false, false]",0.09090909090909091,"[0.32352941176470584, 0.5555555555555556, 0.7428571428571429, 0.46341463414634143, 0.3870967741935484, 0.4, 1.0, 0.575, 0.22580645161290325, 0.625, 0.4137931034482759]",0.5192775521434976,"[null, null, null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null, null, null]",,"[55534, 55534, 55534, 55534, 55534, 55534, 55534, 55534, 55534, 55534, 55534]",55534.0,"[5047, 5086, 4995, 5073, 4995, 4982, 5086, 4943, 5112, 5021, 4995]",5030.454545454545,"[null, null, null, null, null, null, null, null, null, null, null]",,"[0.1211535, 0.121446, 0.1207635, 0.1213485, 0.1207635, 0.120666, 0.121446, 0.1203735, 0.121641, 0.1209585, 0.1207635]",0.12102940909090908,"[null, null, null, null, null, null, null, null, null, null, null]",,high
square_logits,claude-sonnet-5,1,none,false,data/generated/data.csv,val,2026-07-22_203121,10,"[0.21875, 0.25, 0.296875, 0.234375, 0.234375, 0.296875, 0.234375, 0.265625, 0.25, 0.234375]",0.2515625,"[false, false, false, false, false, true, false, false, false, false]",0.1,"[0.45238095238095233, 0.3548387096774194, 0.7317073170731707, 0.05882352941176472, 0.85, null, 0.9722222222222222, 0.48484848484848486, 0.5121951219512195, 0.9487179487179487]",0.5961926984759092,"[null, null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null, null]",,"[56008, 56008, 56008, 56008, 56008, 56008, 56008, 56008, 56008, 56008]",56008.0,"[4943, 4956, 4982, 5034, 5099, 5034, 4982, 4982, 4995, 4995]",5000.2,"[null, null, null, null, null, null, null, null, null, null]",,"[0.12108450000000001, 0.12118200000000001, 0.12137700000000001, 0.12176700000000001, 0.1222545, 0.12176700000000001, 0.12137700000000001, 0.12137700000000001, 0.12147450000000001, 0.12147450000000001]",0.12151350000000001,"[null, null, null, null, null, null, null, null, null, null]",,high
square_logits,claude-sonnet-5,1,none,false,data/generated/data.csv,val,2026-07-22_203700,18,"[0.15625, 0.125, 0.15625, 0.171875, 0.21875, 0.171875, 0.1875, 0.15625, 0.109375, 0.140625, 0.125, 0.125, 0.140625, 0.109375, 0.15625, 0.15625, 0.234375, 0.234375]",0.1597222222222222,"[false, true, true, false, true, false, false, false, false, false, false, true, true, true, false, false, false, false]",0.3333333333333333,"[0.5384615384615384, 1.0, null, 0.7073170731707317, 1.0, 0.6666666666666667, 0.5142857142857142, 0.8611111111111112, 0.6896551724137931, 0.9310344827586207, 0.5862068965517242, 1.0, null, 1.0, 0.9583333333333334, 0.3928571428571429, 0.03448275862068961, 0.2692307692307693]",0.6968526662163648,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887]",55887.0,"[5021, 4982, 5047, 5034, 4982, 4943, 4982, 5008, 5047, 5034, 5034, 4982, 5008, 5099, 5008, 5008, 5008, 4982]",5011.611111111111,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[0.12148800000000001, 0.12119550000000001, 0.12168300000000001, 0.12158550000000001, 0.12119550000000001, 0.12090300000000001, 0.12119550000000001, 0.12139050000000001, 0.12168300000000001, 0.12158550000000001, 0.12158550000000001, 0.12119550000000001, 0.12139050000000001, 0.122073, 0.12139050000000001, 0.12139050000000001, 0.12139050000000001, 0.12119550000000001]",0.12141758333333336,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,high
square_logits,claude-sonnet-5,1,thinking,false,data/generated/data.csv,val,2026-07-22_200019,17,"[0.296875, 0.25, 0.265625, 0.21875, 0.203125, 0.234375, 0.1875, 0.15625, 0.203125, 0.171875, 0.171875, 0.203125, 0.234375, 0.234375, 0.203125, 0.203125, 0.21875]",0.21507352941176472,"[false, true, false, false, false, false, false, false, false, false, false, false, false, false, false, false, false]",0.058823529411764705,"[0.9333333333333333, 1.0, 0.7105263157894737, 0.36363636363636365, 0.9111111111111111, 0.0, 0.9387755102040817, 0.6857142857142857, 0.0, 0.8536585365853658, 0.28888888888888886, 0.4, 0.13953488372093026, 0.6041666666666667, 0.25, 0.0, 0.0714285714285714]",0.4794573215928866,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324]",55324.0,"[4981, 4994, 5007, 5085, 4981, 4994, 4994, 4994, 5033, 4955, 5046, 4955, 4929, 5059, 5046, 4955, 5059]",5003.941176470588,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[0.1203435, 0.120441, 0.1205385, 0.1211235, 0.1203435, 0.120441, 0.120441, 0.120441, 0.12073350000000001, 0.1201485, 0.12083100000000001, 0.1201485, 0.1199535, 0.12092850000000001, 0.12083100000000001, 0.1201485, 0.12092850000000001]",0.1205155588235294,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,high
square_logits,claude-sonnet-5,1,thinking,false,data/generated/data.csv,val,2026-07-22_201154,11,"[0.234375, 0.234375, 0.234375, 0.265625, 0.265625, 0.28125, 0.3125, 0.328125, 0.390625, 0.359375, 0.359375]",0.296875,"[false, false, false, false, false, false, false, false, false, true, false]",0.09090909090909091,"[0.4117647058823529, 0.38888888888888884, 0.8285714285714285, 0.2195121951219512, 0.29032258064516125, 0.4, 0.9375, 0.875, 0.8709677419354839, 1.0, 0.0]",0.5656843219132061,"[null, null, null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null, null, null]",,"[55534, 55534, 55534, 55534, 55534, 55534, 55534, 55534, 55534, 55534, 55534]",55534.0,"[5046, 5033, 5059, 5007, 4942, 5007, 5085, 5020, 4994, 5007, 5007]",5018.818181818182,"[null, null, null, null, null, null, null, null, null, null, null]",,"[0.121146, 0.1210485, 0.1212435, 0.1208535, 0.120366, 0.1208535, 0.1214385, 0.120951, 0.120756, 0.1208535, 0.1208535]",0.12094213636363636,"[null, null, null, null, null, null, null, null, null, null, null]",,high
square_logits,claude-sonnet-5,1,thinking,false,data/generated/data.csv,val,2026-07-22_203121,10,"[0.21875, 0.265625, 0.296875, 0.265625, 0.296875, 0.3125, 0.234375, 0.328125, 0.234375, 0.21875]",0.2671875,"[false, false, false, false, false, true, false, false, false, false]",0.1,"[0.26190476190476186, 0.4516129032258065, 0.7073170731707317, 0.5882352941176471, 0.4, null, 0.5555555555555556, 0.7575757575757576, 0.4390243902439024, 0.5641025641025641]",0.525036477766303,"[null, null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null, null]",,"[56008, 56008, 56008, 56008, 56008, 56008, 56008, 56008, 56008, 56008]",56008.0,"[5020, 5020, 5020, 5007, 5020, 5098, 4968, 5046, 5007, 5046]",5025.2,"[null, null, null, null, null, null, null, null, null, null]",,"[0.121662, 0.121662, 0.121662, 0.1215645, 0.121662, 0.122247, 0.121272, 0.12185700000000001, 0.1215645, 0.12185700000000001]",0.12170100000000002,"[null, null, null, null, null, null, null, null, null, null]",,high
square_logits,claude-sonnet-5,1,thinking,false,data/generated/data.csv,val,2026-07-22_203700,18,"[0.203125, 0.203125, 0.171875, 0.1875, 0.25, 0.1875, 0.171875, 0.21875, 0.171875, 0.171875, 0.171875, 0.109375, 0.171875, 0.140625, 0.21875, 0.1875, 0.265625, 0.265625]",0.19270833333333334,"[false, true, true, false, false, false, false, false, false, false, false, false, true, false, false, false, false, false]",0.16666666666666666,"[0.9230769230769231, 1.0, null, 0.6829268292682926, 0.8888888888888888, 0.6666666666666667, 0.48571428571428577, 0.9166666666666666, 0.03448275862068961, 0.5862068965517242, 0.4482758620689655, 0.8846153846153846, null, 0.2857142857142857, 0.41666666666666663, 0.0714285714285714, 0.0, 0.3846153846153846]",0.5422466294102123,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887, 55017]",55838.666666666664,"[5033, 4994, 5007, 5033, 5007, 5020, 4981, 5085, 4994, 4981, 4968, 4955, 5046, 5124, 5020, 5072, 4994, 4983]",5016.5,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[0.121578, 0.1212855, 0.121383, 0.121578, 0.121383, 0.1214805, 0.121188, 0.121968, 0.1212855, 0.121188, 0.1210905, 0.120993, 0.1216755, 0.1222605, 0.1214805, 0.1218705, 0.1212855, 0.119898]",0.12138175,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,high
square_logits,claude-opus-5,1,thinking,false,data/generated/data.csv,val,2026-07-09_205328,18,"[0.4375, 0.484375, 0.375, 0.40625, 0.328125, 0.34375, 0.359375, 0.328125, 0.40625, 0.328125, 0.46875, 0.359375, 0.265625, 0.4375, 0.296875, 0.34375, 0.25, 0.40625]",0.3680555555555556,"[false, true, false, false, false, false, false, false, true, false, false, false, false, true, false, false, false, false]",0.16666666666666666,"[0.9047619047619048, 1.0, 0.9523809523809523, 0.9545454545454546, 0.5217391304347826, 0.3913043478260869, 0.92, 0.7407407407407407, 1.0, 0.6428571428571428, 0.2222222222222222, 0.8333333333333334, 0.972972972972973, 1.0, 0.9487179487179487, 0.95, 0.8333333333333334, 0.96]",0.8193838602292708,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434]",55434.0,"[27989, 26617, 22186, 27071, 31935, 34808, 33123, 36532, 32136, 37722, 14247, 35892, 35991, 25970, 33834, 36874, 34421, 34820]",31231.555555555555,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[0.48844750000000003, 0.47129750000000004, 0.41591, 0.4769725, 0.5377725, 0.573685, 0.5526225, 0.595235, 0.540285, 0.61011, 0.3166725, 0.5872350000000001, 0.5884725, 0.46321, 0.56151, 0.59951, 0.5688475000000001, 0.5738350000000001]",0.5289794444444444,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,high
square_logits,claude-opus-5,1,thinking,false,data/generated/data.csv,val,2026-07-22_200019,17,"[0.578125, 0.390625, 0.484375, 0.515625, 0.40625, 0.453125, 0.375, 0.359375, 0.40625, 0.40625, 0.4375, 0.421875, 0.359375, 0.390625, 0.3125, 0.34375, 0.421875]",0.41544117647058826,"[false, false, false, false, true, true, true, true, true, false, true, true, false, false, true, false, false]",0.47058823529411764,"[0.9666666666666667, 0.9285714285714286, 0.8421052631578947, 0.7272727272727273, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8536585365853658, 1.0, 1.0, 0.8372093023255813, 0.875, 1.0, 0.7674418604651163, 0.9523809523809523]",0.9264886316132784,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324]",55324.0,"[31685, 35737, 32472, 36901, 37894, 39289, 32955, 37406, 30416, 30725, 29605, 34699, 32718, 29454, 30697, 31587, 33550]",33399.41176470588,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[0.5343725, 0.5850225, 0.5442100000000001, 0.5995725000000001, 0.611985, 0.6294225, 0.5502475, 0.605885, 0.51851, 0.5223725, 0.5083725, 0.5720475, 0.547285, 0.5064850000000001, 0.5220225000000001, 0.5331475, 0.557685]",0.5558026470588235,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,high
